,사업장명,도로명전체주소,좌표정보(x),좌표정보(y),시도명
6868,(주)화동여행사,"서울특별시 서대문구 경기대로 15, 엘림넷 빌딩 6층 (충정로3가)",196547.231336512,450950.82823808,서울특별시
6869,(주)태화여행사,"서울특별시 서대문구 경기대로 15, 엘림넷 빌딩 6층 (충정로3가)",196547.231336512,450950.82823808,서울특별시
6870,(주)화창여행사,"서울특별시 서대문구 경기대로 15, 엘림넷 빌딩 6층 (충정로3가)",196547.231336512,450950.82823808,서울특별시
6871,신시아뷰,"서울특별시 서대문구 신촌로 127, 신촌르메이에르타운3 1803호 (창천동)",194635.371682777,450469.610782261,서울특별시
6872,흰여울에듀투어,"전라남도 목포시 옥암로 126, 2층 (옥암동)",147317.93856081,145868.852872054,전라남도
6873,네팔 코리아 투어,"경기도 평택시 평택1로9번길 22, 3층 (평택동)",207590.20905841,387989.833159518,경기도
6874,주식회사 보다여행사,"경상남도 양산시 덕계로 48-1, 오띠끄 4층 (덕계동)",395289.084678296,210237.270542777,경상남도
6875,주식회사 어드벤처코리아,"서울특별시 중구 서소문로 89, 순화빌딩 8층 812호 (순화동)",197346.664858178,451164.44975357,서울특별시
6876,주식회사 스마트글로벌,"서울특별시 강남구 테헤란로 313, 성지하이츠1 1302호 (역삼동)",203931.098064589,444622.849264371,서울특별시
6877,K트래블,"서울특별시 은평구 응암로 371, 204호 (녹번동)",193077.403015486,455795.185107371,서울특별시
6878,(주)센타우리컴퍼니,"서울특별시 용산구 이태원로 200, 이태원로200 6층 606호 (이태원동)",199592.672866595,448020.184717744,서울특별시
6879,(주)원더풀트레블,"인천광역시 서구 봉오재3로 115, 화방주차타워 1층 125호 (가정동)",170986.370283861,447322.687430237,인천광역시
6880,여행트리,"광주광역시 남구 대남대로 280, 4층 118호 (백운동, 남천빌딩)",190533.302462898,182062.476072645,광주광역시
6881,LS 코리아,"부산광역시 영도구 봉래나루로 33, Sea-Side Complex Town 203호 (대교동1가)",385754.477259156,179113.980448491,부산광역시
6882,주식회사 케이파크투어,"인천광역시 미추홀구 매소홀로 262, 15층 15018호 (학익동)",169169.873759794,438068.204570087,인천광역시
6883,주식회사 에스앤엠컨설팅,"서울특별시 강남구 도산대로 406, 청담퍼스트타워 504호 (청담동)",203462.979989519,446732.459229826,서울특별시
6884,주식회사 에스씨지,"서울특별시 금천구 가산디지털1로 24, 대륭테크노타운13차 507호 (가산동)",189991.650798406,440695.614055984,서울특별시
6885,(주)호우국제,"서울특별시 동작구 여의대방로22아길 22, 제1동 제지하층 제1~5호 (신대방동, 신동아아파트)",193210.234072418,443822.056824442,서울특별시
6886,주식회사 이븐골프투어,"경기도 고양시 덕양구 선유길 8-6, 디동 101호 (대자동)",190830.935294422,464309.107413464,경기도
6887,원아트투어,경상남도 창원시 마산합포구 천하장사로 101-1 (상남동),343237.808561118,191382.972880538,경상남도
6888,주식회사 퐁당닷컴,서울특별시 서초구 청계산로11길 32 (주)퐁당닷컴 (신원동),205095.83016872,438539.58712165,서울특별시
6889,주식회사 라베골프투어클럽,"서울특별시 서초구 남부순환로333길 10, 2층 209호 (서초동)",201736.623098627,442334.157183286,서울특별시
6890,위더스컴즈 주식회사,"서울특별시 강남구 논현로149길 64, 2층 (논현동)",201994.544587721,446082.798130736,서울특별시
6891,주식회사 엔에프엠프로모션,"서울특별시 마포구 양화로 183, 효성홍익인간오피스텔 1204호 (동교동)",193314.124814503,450682.987554634,서울특별시
6892,주식회사 자주투어,"경기도 화성시 용주로32번길 9, 1층 (안녕동)",201084.237849928,411599.044797075,경기도
6893,정다운투어 주식회사,"광주광역시 서구 상무중앙로 114, 랜드피아 1414호 (치평동)",186174.009418035,184265.004919456,광주광역시
6894,주식회사 케어트립,"서울특별시 서초구 사임당로 27, 평환빌딩 4층 4A69호 (서초동)",201094.337058042,442884.74443174,서울특별시
6895,국제가속기엔지니어링 주식회사,"서울특별시 서초구 양재천로11길 18, 세윤빌딩 1층 (양재동)",203131.579968509,441482.099372069,서울특별시
6896,(주)완도네시아,"전라남도 완도군 완도읍 장보고대로 262, 1층",177248.479611092,90893.915848055,전라남도
6897,주식회사 비엠티,"경기도 용인시 기흥구 죽전로 10, 장은메디칼프라자 6층 625호 (보정동)",209664.333656572,424252.557051969,경기도
6898,주식회사 지알인터내셔널,"대구광역시 달서구 달서대로109안길 45, 3층 303호 (호산동)",334124.85387458,262046.456776707,대구광역시
6899,주식회사 베레스트,"제주특별자치도 제주시 도령로 54, 한신오피스텔 204호 (노형동)",152029.527816865,-738.23680002545,제주특별자치도
6900,파트너스포유 주식회사,"서울특별시 금천구 디지털로9길 33, IT미래TOWER 301호 (가산동)",189863.598209033,441870.90420315,서울특별시
6901,주식회사 박프로,전라남도 영암군 삼호읍 대불주거1로8길 2,150127.330564292,139640.856943701,전라남도
6902,주식회사 아우딘퓨쳐스,"서울특별시 강남구 테헤란로 508, 해성2빌딩 15층 (대치동)",205062.07810674,444945.098457896,서울특별시
6903,모닝투어(MORNING TOUR),"부산광역시 사상구 사상로309번길 61, 동아조각방전 (삼락동)",380300.065472198,187697.824761406,부산광역시
6904,(주)아짜이노,"서울특별시 강서구 마곡중앙1로 10, 한일노벨리아 802호 (마곡동)",184517.238084937,450700.675002247,서울특별시
6905,주식회사 이에스지참살이,"서울특별시 중구 을지로 50, 을지 한국빌딩 20층 2007-04호 (을지로2가)",198459.656304955,451484.997004171,서울특별시
6906,더술컴퍼니,"서울특별시 종로구 창경궁로 229, 한성빌딩 2층 (명륜4가)",199743.857385642,453359.613800074,서울특별시
6907,넥스트챌린지 스쿨,"서울특별시 강남구 테헤란로64길 16-9, 1층 (대치동)",204407.203594781,444599.529079647,서울특별시
6908,라쿠투어,"부산광역시 중구 중구로148번길 3-1, 401호 (동광동5가, 미래원룸)",385478.169799111,180669.215898862,부산광역시
6909,천연애 여행사,"서울특별시 관악구 관천로19길 93, 1층 (신림동)",192574.781517773,442730.736291767,서울특별시
6910,주식회사 스포츠바이브,"서울특별시 강남구 학동로 343, The Pinnacle Gangnam 8층 S8033호 (논현동)",203522.611749323,446136.224971923,서울특별시
6911,대명관광 주식회사,경기도 광주시 경충대로 1442-30 (쌍령동),224343.604554281,433046.595330296,경기도
6912,(주)천아국제,"서울특별시 강서구 국회대로 209, 하오랜드빌딩 401호 (화곡동)",187396.455607009,447473.568819772,서울특별시
6913,주식회사 다님,"서울특별시 성동구 아차산로7길 15-1, 효정빌딩 4층 409호 (성수동2가)",204743.677915464,449357.9464135,서울특별시
6914,주식회사 투게더,"부산광역시 수영구 광안해변로 423-1, 3층 (민락동)",393981.878102266,186529.32508517,부산광역시
6915,(주)카툰캠퍼스,"인천광역시 중구 자유공원로 29, 2층 (내동)",167005.537236503,441519.004329096,인천광역시
6916,안나여행사,경상북도 경주시 동성로 136 (황오동),400086.445384315,262586.902611462,경상북도
6917,트래블,"경상남도 양산시 양산역8길 16, 부광빌딩 4층 403호 (중부동)",384337.734814972,206229.465819844,경상남도
6918,주식회사 성진여행사,"경기도 용인시 기흥구 중부대로 579, 강남대프라자 508호 에이치-11 (구갈동)",211196.115585367,418725.38731869,경기도
6919,주식회사 이지온,"경상남도 창원시 성산구 마디미서로 34, 보보스빌딩 401호 (상남동)",353077.835237225,192746.77503106,경상남도
6920,스포앤투어유유 주식회사,"서울특별시 송파구 오금로 58, 913호 (신천동, 잠실 아이 스페이스)",209248.063694462,446061.439207259,서울특별시
6921,서울지피에스투어,"서울특별시 마포구 독막로28길 10, 109동 비101-360호 (신수동, 밤섬경남아너스빌)",194301.304865904,449388.053900946,서울특별시
6922,주식회사 이엔애드 (EnAD),"경기도 용인시 기흥구 기흥로 58, 기흥 아이씨티밸리 에스케이브이1 비동 2906호 (구갈동)",210405.018188494,419838.969076753,경기도
6923,(주)다채글로벌,"서울특별시 강서구 마곡중앙4로 22, 파인스퀘어 B동 620호 (마곡동)",184844.841587036,450680.3656089,서울특별시
6924,월드와이드투어,"서울특별시 강서구 양천로 424, 가양역 데시앙플렉스 지식산업센터 633호 (등촌동)",186501.110937132,451334.591084256,서울특별시
6925,(주)장영국제,"서울특별시 관악구 관악로 224, 2층 (봉천동)",196005.540106789,442483.604749307,서울특별시
6926,경복포토여행사,"경기도 고양시 덕양구 동송로 70, 힐스테이트 삼송역 104동 3702호 (삼송동)",190815.458049782,461119.342314115,경기도
6927,주식회사 딜라이트라오스투어,"대구광역시 남구 현충로 248-1, 1층 (대명동)",342951.19641857,262758.647908964,대구광역시
6928,주식회사 힐링케이션,"경기도 화성시 동탄순환대로 830, 동탄 SK V1 center 2026호 (영천동)",208532.427254134,412025.235557874,경기도
6929,에스엠스포앤투어 주식회사,경상북도 문경시 당교1길 39-3 (모전동),306160.993927405,343165.201418912,경상북도
6930,두원크루즈페리 주식회사,"서울특별시 종로구 새문안로5길 19, 로얄빌딩 8층 801호 (당주동)",197662.503910553,452189.09236786,서울특별시
6931,세일즈뱅크 하늘투어,"전라남도 여수시 무선로 251-8, 1층 (화장동)",259058.578422385,142651.751385495,전라남도
6932,(주)코리아디엠씨투어,"경기도 김포시 태장로 789, 545호 (장기동)",171699.112051192,459580.929709252,경기도
6933,엔젤투어,"경기도 김포시 사우중로 52, 김포아트프라자 411호 (사우동)",175157.898424558,457486.173634048,경기도
6934,(주)애크미에듀케이션,"서울특별시 송파구 백제고분로36길 32, 태양빌딩 201호 (석촌동)",208800.862255528,444552.175313124,서울특별시
6935,두리투어 주식회사,"광주광역시 서구 시청로 40, 롯데마트 4층 (치평동)",186476.010874769,183702.292924632,광주광역시
6936,에스피에스투어(주),"서울특별시 중구 명동7길 21, 명동아르누보센텀 711호 (을지로2가)",198505.140766586,451381.113105659,서울특별시
6937,TOUR G&G,전라남도 곡성군 곡성읍 곡성로 880-1,227199.768397537,197938.678754584,전라남도
6938,주식회사 몽투비투어,"서울특별시 성동구 자동차시장1길 94-15, 오르세오피스텔 106호 (용답동)",205948.345792507,450817.818999312,서울특별시
6939,글로리 메디컬 앤 투어(Glory Medical and Tour),"경기도 안산시 단원구 화랑로 26, 101호 (원곡동)",181861.34672513,425604.149719189,경기도
6940,이리투어,"서울특별시 양천구 목동로19길 11, 한농빌딩 4층 24호 (신정동)",187838.825895538,446966.45927906,서울특별시
6941,바르미투어,"서울특별시 종로구 세종대로 149, 광화문빌딩 8층 (세종로)",197836.22031212,451932.36673738,서울특별시
6942,마스터 투어,"서울특별시 종로구 사직로 68, 3층 (사직동)",197026.596585695,452422.331054691,서울특별시
6943,뉴 에라(New Era),"인천광역시 남동구 청능대로 559, 논현메디컬센터 4층 420호 (논현동)",175265.663946784,433241.797279469,인천광역시
6944,루비투어앤골프,"부산광역시 서구 대영로6번길 6, 1410호 (서대신동2가, 서대신 엔스타)",383401.064728667,180888.109366565,부산광역시
6945,(주)씨엘,"대구광역시 동구 동대구로 475, 벤처센터빌딩 14층 (신천동)",346672.854538744,264843.003409272,대구광역시
6946,주식회사 케이에스에이투어,"서울특별시 영등포구 여의대방로67길 11, 540호 (여의도동)",193767.231404334,446397.113007102,서울특별시
6947,(주)현지투어,"서울특별시 영등포구 당산로 122, 우미빌딩 208호 (당산동3가)",190821.206721583,447023.185320259,서울특별시
6948,(주)밸류투어,"서울특별시 종로구 인사동7길 12, 백상빌딩 14층 3호 (관훈동)",198624.006469032,452310.752960617,서울특별시
6949,한신국제여행사,"경기도 수원시 팔달구 매산로 26, 2층 (매산로2가)",200318.540144054,418405.53214688,경기도
6950,세이브투어,"서울특별시 마포구 양화로19길 22-8, 502호 (동교동)",193231.396577671,450694.593842689,서울특별시
6951,주식회사 여행명가,"서울특별시 마포구 백범로31길 8, 5층 524호 (공덕동, 공덕SK리더스뷰)",195405.15774039,449263.217634202,서울특별시
6952,주식회사 가이더스,"서울특별시 도봉구 도당로27길 67, 도봉동동 1층 3호 (도봉동)",203522.853691655,463113.216617167,서울특별시
6953,세이브투어,"서울특별시 강서구 공항대로 213, 보타닉파크타워2 315호 (마곡동)",185032.421148111,450836.071292455,서울특별시
6954,(주)부산세중,"부산광역시 금정구 금샘로485번길 65, 부산외국어대학교 A(글로벌센터)동 127호 (남산동)",389087.131613449,198411.005541894,부산광역시
6955,플라잉 망고 트립,"서울특별시 중구 을지로12길 28, R2012호 (저동2가)",199096.873608411,451430.950357021,서울특별시
6956,주식회사 등청투어,"서울특별시 중구 수표로2길 29, 스타빌딩 302호 (충무로3가)",199235.338949436,451113.148084908,서울특별시
6957,샤바바,"경상남도 창원시 성산구 용지로 70, 성원오피스텔 103호 일부호 (중앙동)",352559.353070205,192725.294358748,경상남도
6958,주식회사 부치고,"서울특별시 마포구 큰우물로 76, 고려빌딩 403호 (도화동)",195153.212273485,448725.074636557,서울특별시
6959,주식회사 설렘투어,"서울특별시 금천구 가산디지털2로 34, 207호 (가산동)",189622.332386295,441057.177316052,서울특별시
6960,히트뱅크 엔터테인먼트,"경기도 안산시 단원구 광덕동로 95, 궁전타워 402호 (고잔동)",185091.382946394,423454.566970245,경기도
6961,레드빅 주식회사,"서울특별시 중구 남대문로7길 16, 소공 한국빌딩 512호 (소공동)",198267.995191941,451314.980088153,서울특별시
6962,코리아 디스커버리 투어,"부산광역시 영도구 동삼로 110, 3층 325호 (동삼동)",388871.880341272,177965.474011136,부산광역시
6963,제이케이앤파트너스,"경기도 화성시 노들길 6-12, 엠폴리스 3차 2층 209호 (새솔동)",183920.356849265,419827.905437961,경기도
6964,듀스트래블,"경기도 고양시 덕양구 의장로 146, 2126호 (도내동)",188541.842571307,459295.320470489,경기도
6965,한중여행사,"경기도 성남시 수정구 수정남로 22, 1층 (수진동)",211476.79643025,437501.539552595,경기도
6966,쿰다투어,"제주특별자치도 서귀포시 표선면 번영로 2454, F동 1층",178565.293196747,-9734.26683603371,제주특별자치도
6967,(주)이야기투어,"서울특별시 강남구 삼성로 535, 삼화빌딩 2층 201호 (삼성동)",204766.113362433,445274.910029421,서울특별시
6968,주식회사 메디엔젤,"서울특별시 성동구 성수일로4길 25, 서울숲코오롱디지털타워 2층 201호 (성수동2가)",204522.096092445,448925.421926728,서울특별시
6969,주식회사 소통문화원,"서울특별시 중구 수표로2길 9, 예림빌딩 501호 (충무로3가)",199142.029536002,451105.230428519,서울특별시
6970,사단법인 지식콘텐츠기업협회,"서울특별시 종로구 자하문로10길 10-5, 환희빌딩 1층 (통의동)",197476.76625401,452983.812288295,서울특별시
6971,월드앤스케줄,"서울특별시 종로구 우정국로2길 31, 2층 (관철동)",198596.089308222,451932.131774449,서울특별시
6972,주식회사 더블유이컴퍼니,"부산광역시 해운대구 해운대로81번길 24, 3층 3비-47호 (재송동)",393166.642486573,189972.92318791,부산광역시
6973,훗카이도 내비(Hokkaido Navi),"서울특별시 은평구 통일로 712-1, 진우빌딩 4층 (불광동)",193846.493626916,456367.509113467,서울특별시
6974,그랜트리투어,"부산광역시 해운대구 해운대로 724, 해운대에스에이치타워 1715호 (중동)",397539.318494566,187402.458972696,부산광역시
6975,주식회사 코스터,"서울특별시 강남구 도산대로51길 44, 4층 (신사동)",203323.108637861,447084.561190709,서울특별시
6976,주식회사 서울재팬코머스,"서울특별시 마포구 동교로23길 7, 1층 (동교동)",192932.473492449,450467.018982965,서울특별시
6978,흰여울에듀투어,"광주광역시 광산구 단전4길 10, 2층 201호 (하남동)",181640.061735855,186838.087139542,광주광역시
6979,파인투어,"경기도 하남시 미사강변남로 91, 르보아파크 Ⅱ 203호 (망월동)",216875.004543151,450950.316066057,경기도
6980,주식회사 케이이티에이,"서울특별시 서초구 바우뫼로7길 8, 801호 (우면동)",202175.011113176,440963.759050916,서울특별시
6981,서유국제여행사,"경기도 수원시 영통구 청명로 7, 청명타운텔 603호 (영통동)",206930.0688248,416279.796250358,경기도
6982,(주)청학씨앤디,"경상북도 경주시 양남면 외남로 1377, 이스트힐CC",414610.283191334,250393.18137699,경상북도
6983,(주)카사인터내셔널,"서울특별시 중구 서소문로 89, 순화빌딩 CS-1709호 (순화동)",197346.664858178,451164.44975357,서울특별시
6984,팡팡여행사(Fang Fang Travel),"서울특별시 관악구 장군봉1길 56, 우형빌딩 116호 (봉천동)",194899.891834822,442135.938022991,서울특별시
6985,주식회사 제이레퍼토리,"서울특별시 마포구 신촌로 32, 3층 (동교동)",193713.557395371,450570.998594524,서울특별시
6986,케이케이데이 주식회사,"서울특별시 마포구 마포대로 86, 창강빌딩 2층 220호 (도화동)",195568.006693886,448931.294688013,서울특별시
6987,라오타이 주식회사,"경기도 안산시 상록구 수암2길 35, 101호 (수암동)",189329.144261131,429064.446418841,경기도
6988,주식회사 이앤오즈,"서울특별시 금천구 가산디지털1로 2, 우림라이온스밸리2차 1209호 (가산동)",190050.903572929,440523.497478209,서울특별시
6989,주식회사 솜씨당컴퍼니,"서울특별시 마포구 홍익로2길 7, 3층 (서교동)",193152.488396379,450228.551217973,서울특별시
6990,아흘란트립,"서울특별시 송파구 삼전로 92, 3층 (삼전동)",207906.542386598,444922.438236992,서울특별시
6991,어나더 비기닝,"서울특별시 중구 삼일대로 363, 장교빌딩 810호 (장교동)",198744.433228989,451677.065126229,서울특별시
6992,(주)원투어,"경기도 수원시 영통구 법조로 25, 광교 SK VIEW Lake 2602호 (하동)",205273.931816708,420610.782510294,경기도
6993,다온투어,"부산광역시 부산진구 부전로 43, 서면베르빌 9층 910호 (부전동)",387219.144332946,185793.454774431,부산광역시
6994,(주)스토리여행사,"서울특별시 용산구 한강대로102길 11, 1층 (동자동)",197515.105553519,449749.738227857,서울특별시
6995,주식회사 에이치투오호스피탈리티,"서울특별시 강남구 논현로98길 28, 2층 (역삼동)",203284.453815364,444651.146100494,서울특별시
6996,서울트래블,"서울특별시 서대문구 신촌로 51, B1층 151호 (창천동)",193946.395220305,450525.834024158,서울특별시
6997,트래블앤 포토스,"서울특별시 송파구 강동대로 74, 잠실 올림픽공원 아이파크 503호 (풍납동)",210086.960496834,447140.111317333,서울특별시
6998,(주)정도그린투어,광주광역시 북구 삼소로 452-47 (용전동),189354.072462346,193776.507930169,광주광역시
6999,TF 에이전시,"서울특별시 강남구 강남대로132길 55, 엠브이타워 5층 528호 (논현동)",202181.620656972,445686.15537205,서울특별시
7000,원데이코리아,"서울특별시 은평구 갈현로33길 24, 상가동 1층 8호 (갈현동, 갈현동현대아파트)",192354.846524814,457762.044737468,서울특별시
7001,루카스 트레블,"제주특별자치도 제주시 고마로 115, 3층 (일도이동)",157373.812569047,968.617512165736,제주특별자치도
7002,주식회사 신태국제여행사,"경기도 시흥시 정왕천로 383, 현대빌딩 304호 (정왕동)",177767.565156822,426745.710024364,경기도
7003,주식회사 로투어,"서울특별시 중구 퇴계로 108, 세대빌딩 14층 1405호 (회현동3가)",198492.730625257,450912.159237941,서울특별시
7004,클락풀빌라연합,충청남도 태안군 태안읍 군청로 7,137327.338757768,360831.813269568,충청남도
7005,하나트래블,부산광역시 동구 중앙대로179번길 9 (초량동),385730.185688879,181281.204951551,부산광역시
7006,주식회사 홍유여행사,"서울특별시 강서구 금낭화로 5, 부자빌딩 5층 (방화동)",183278.3703236,451513.06487207,서울특별시
7007,하이로컬,"서울특별시 노원구 동일로174길 27, 서울창업디딤터 3층 309호 (공릉동)",206708.878294585,457477.154924921,서울특별시
7008,주식회사 유어프렌즈,"서울특별시 강남구 영동대로 510, 삼성빌딩 401호 (삼성동)",205489.781437806,445370.762240271,서울특별시
7009,(주)에베네져 인터내셔널,"경상북도 구미시 구미중앙로42길 5-66, 609-17호 (송정동)",321756.407245933,291848.485397961,경상북도
7010,주식회사 어딩,"서울특별시 중구 세종대로 93, 광학빌딩 4층 (태평로2가)",197861.454595185,451379.089909811,서울특별시
7011,(유)해밀투어,"광주광역시 서구 마륵로 112, 401호 (치평동)",185691.35633074,183002.504187927,광주광역시
7012,주식회사 대천문,"서울특별시 마포구 백범로 202, 328호 (신공덕동, 마포케이씨씨웰츠타워)",195729.493881417,448955.17308073,서울특별시
7013,메디코,"서울특별시 서대문구 신촌로 25, 2층 3847호 (창천동)",193712.476983727,450637.010875398,서울특별시
7014,(주)금손투어,"부산광역시 수영구 수영로 668, 화목오피스텔 1009호 (광안동)",392635.637555849,187172.4033403,부산광역시
7015,주식회사 투어코리아,"서울특별시 마포구 마포대로 196, 고려아카데미텔 지하 1층 1호 (아현동)",196057.949965838,449897.213071289,서울특별시
7016,주식회사 메리트투어,"서울특별시 마포구 월드컵북로 15, 아도디아빌딩 601호 (서교동)",192854.773091913,450437.474685029,서울특별시
7017,주식회사 타이드솔루션,"경기도 성남시 분당구 성남대로331번길 8, 킨스타워 3층 324호 (정자동)",209375.8659558,429348.149274214,경기도
7018,케이투어(K-TOUR),"서울특별시 노원구 노해로 491, 중앙빌딩 4층 4136호 (상계동)",205457.262344455,461407.049044413,서울특별시
7019,주식회사 헬로마이티켓,"서울특별시 마포구 잔다리로7길 12, 202호 (서교동)",192608.725609567,450104.799882304,서울특별시
7020,(유)투어타운,"광주광역시 광산구 상무대로 413-6, 3층 303호 (신촌동)",182715.479793328,182844.407182697,광주광역시
7021,다함 여행사,"부산광역시 기장군 기장읍 차성로190번길 33, 1층",401497.243880855,195036.685610576,부산광역시
7022,주식회사 에이트나인,"서울특별시 중구 퇴계로 248, 408호 (묵정동)",199894.950885535,451110.834349928,서울특별시
7023,주식회사 더몽,"서울특별시 성동구 마장로39길 31, 행복신협빌딩 5층 (마장동)",203733.651547683,451759.214386348,서울특별시
7024,시티투어(CITYTOUR),"부산광역시 동구 중앙대로214번길 7-8, 1동 304호 (초량동)",386084.250830287,181613.908816635,부산광역시
7025,메디원,"경기도 고양시 일산동구 장백로 194, 위너스21 805호 (장항동)",180226.027132669,461103.285089155,경기도
7026,가로투어 (Garo Tour),"경기도 고양시 일산서구 원일로 91, 1층 1호 (일산동)",179841.869614283,464853.414302569,경기도
7027,주식회사 정현투어,"경상남도 창원시 성산구 중앙대로 55, 현대오피스텔 422호 (중앙동)",352551.990834683,192550.486563969,경상남도
7028,주식회사 비즈트래블,"서울특별시 서초구 서초중앙로 188, B329호 (서초동, 아크로비스타)",201107.634736928,443999.067092566,서울특별시
7029,주식회사 이지트래블(EZ TRAVEL),"서울특별시 중구 무교로 15, 남강건설회관빌딩 1103호 (무교동)",198068.059896866,451666.732613608,서울특별시
7030,줌줌투어 주식회사,"서울특별시 중구 청계천로 100, 시그니쳐타워 11층 1141호 (수표동)",198916.653480187,451694.842893728,서울특별시
7031,주식회사 신촌관광투어,"서울특별시 마포구 백범로 8, 우정마샹스 오피스텔 1031호 (노고산동)",194343.471516512,450203.900484327,서울특별시
7032,주식회사 하나비즈앤골프,"서울특별시 중구 다동길 5, 광일빌딩 303호 (무교동)",198137.354306134,451759.123871901,서울특별시
7033,주식회사 여행가,"충청북도 청주시 서원구 산남로 22, 산남렉슬Ⅱ 1층 104호 (산남동)",242111.571633893,345733.746842302,충청북도
7034,세아,"경기도 성남시 분당구 서현로 170, 풍림아이원플러스 T동 2302호 (서현동)",210776.048172188,431880.785795565,경기도
7035,투어몬,"서울특별시 강서구 마곡중앙로 76, 힐스테이트에코마곡역 343호 (마곡동)",184691.008477274,450919.925080126,서울특별시
7036,주식회사 경인웰빙여행사,"인천광역시 부평구 무네미로 526, 4층 (구산동)",178114.797032993,442337.14213795,인천광역시
7037,열림협동조합,"경기도 수원시 영통구 권선로820번길 35, 201호 (매탄동)",203307.942357458,417060.621796518,경기도
7038,주식회사 블랙퍼스트,"서울특별시 서대문구 독립문로14길 66, 동부센트레빌 상가동 2층 203-3호 (냉천동)",196397.574633596,451592.270982609,서울특별시
7039,주식회사 코난국제,"서울특별시 중구 무교로 15, 남강건설회관빌딩 1701호 (무교동)",198068.059896866,451666.732613608,서울특별시
7040,주식회사 신나는여행사,"서울특별시 중구 퇴계로88길 20, 대신빌딩 에이동 301호 (신당동)",201775.682523178,451396.878132704,서울특별시
7041,유쾌한종혁씨,"경기도 고양시 일산서구 킨텍스로 217-59, 제2킨텍스 오피스동 903호 (대화동)",177158.311187542,462546.660972252,경기도
7042,버디파이(Budify),"서울특별시 성북구 개운사길 83-13, 306호 (안암동5가)",202469.382794361,454218.041465212,서울특별시
7043,"주식회사 여행오분의일 (TRAVEL 1/5 Co., Ltd.)","경기도 용인시 기흥구 동백중앙로 191, 씨티프라자 8층 더블유814호 (중동)",213491.170141499,418778.755712447,경기도
7044,주말엔,"부산광역시 중구 대청로141번길 3, 2층 (중앙동3가)",385491.762490074,180126.763181102,부산광역시
7045,(주)더블화이트,"경기도 성남시 분당구 판교로572번길 11, 1층 (야탑동)",212147.145430091,433891.957899833,경기도
7046,마이스톡,"제주특별자치도 제주시 동광로4길 9-2, 2층 (이도이동)",156421.962006456,576.551412502927,제주특별자치도
7047,주식회사 한스글로벌,"제주특별자치도 제주시 기자서길 10-23, 비02호 (아라이동)",157683.851113179,-1781.60865518626,제주특별자치도
7048,주식회사 각각모아,"서울특별시 중구 남대문로 117, 동아빌딩 11층 (다동)",198367.639004526,451720.217970577,서울특별시
7049,씨디 트래블,"서울특별시 강남구 테헤란로 441, 송암빌딩 III 5층 B08호 (삼성동)",204827.018681988,444966.44321062,서울특별시
7050,강산여행사,경기도 안산시 단원구 원본로3길 16 (원곡동),181721.717656245,425490.821671366,경기도
7051,라인투어,"서울특별시 성동구 성수이로 118, 성수아카데미타워 1616호 (성수동2가)",205039.907145725,449216.223655036,서울특별시
7052,(주)국제드림항공여행사,"경상북도 예천군 호명면 새움3로 6, 골드 온천타워 207호",333107.913631427,342622.362664024,경상북도
7053,다가자(DAGAJA),"서울특별시 서대문구 연희맛로 42-3, 지하층 (연희동)",193887.007623303,451798.960316437,서울특별시
7054,(주)여행캐스터,"서울특별시 영등포구 여의공원로 13, 한국방송공사 누리동 2층 (여의도동)",192538.786642476,447017.15917925,서울특별시
7055,굿유토피아 투어,"제주특별자치도 제주시 돈내길 36, 지하1층 (이도일동)",156507.554431096,822.42349482673,제주특별자치도
7056,주식회사 참조은여행사,"서울특별시 동대문구 한빛로 21, 신설빌딩 303호 (신설동)",202165.330401979,452831.03570626,서울특별시
7057,(주)청연,"경기도 군포시 농심로 2, LT삼보 스카이비즈 1414호 (당정동)",195523.372245078,428661.467637953,경기도
7058,주식회사 트리움하우스,"경기도 성남시 분당구 장미로92번길 13-8, 나동 103, 106호 (야탑동)",211571.147493769,434472.475426673,경기도
7059,고고코리아,"서울특별시 중구 청파로 427-2, 3층 (중림동)",197188.918732168,450618.145118993,서울특별시
7060,출입국 행정사 대통,"경기도 남양주시 오남읍 진건오남로 629-1, 진주상가 1층 113호",218613.258814426,465228.37903785,경기도
7061,주식회사 글로벌교육문화교류원,"경상남도 진주시 새평거로 136, 탑마트 진주평거점 (평거동)",296667.581907024,186203.859967488,경상남도
7062,(주)수현항공여행사,"서울특별시 강남구 봉은사로 129, 거평타운오피스텔 303호 (논현동)",202425.73,444852.88,서울특별시
7063,주식회사 앤지오,"서울특별시 마포구 마포대로 12, 한신빌딩 813호 (마포동)",195019.399817378,448407.752664604,서울특별시
7064,하누즈솔루션,"서울특별시 노원구 동일로204가길 34, 씨앤미복합빌딩 503호 (중계동)",205953.043735981,459822.608944797,서울특별시
7065,주식회사 라엘링크,"서울특별시 강남구 테헤란로4길 6, 강남역 센트럴 푸르지오 시티 304호 (역삼동)",202520.972243984,443946.832938881,서울특별시
7066,주식회사 스마트뷰티코리아,"서울특별시 강남구 논현로168길 36, 안국빌딩 3층 354호 (신사동)",202666.466464074,446775.643996702,서울특별시
7067,스케치북 트래블,"인천광역시 미추홀구 경원대로 873, 인성빌딩 3층 302-3호 (주안동)",172440.936351467,439890.271428772,인천광역시
7068,에이원홀리데이 여행사,"서울특별시 서대문구 이화여대1안길 13, 지층 01호 (대현동)",195013.650484425,450588.358613375,서울특별시
